month,district,pred_civil_works_count,pred_district_civil_works_count,pred_district_community_dev_count,pred_district_electricity_count,pred_district_environment_count,pred_district_inspection_count,pred_district_sanitation_count,pred_education_count,pred_electricity_count,pred_environment_count,pred_metro_police_count,pred_others_count,pred_police_count,pred_private_sector_count,pred_public_health_count,pred_transportation_count,pred_waterworks_count
6,ห้วยขวาง,1073.0,571.0,0.0,0.0,0.0,7.0,14.0,1.0,0.0,0.0,371.0,0.0,380.0,0.0,0.0,120.0,0.0
7,คลองสาน,515.0,484.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,465.0,0.0,388.0,0.0,133.0,8.0,0.0
7,คลองสามวา,1020.0,1021.0,0.0,2.0,8.0,60.0,42.0,2.0,10.0,173.0,2.0,0.0,16.0,0.0,51.0,63.0,0.0
7,คลองเตย,1782.0,1424.0,0.0,0.0,0.0,444.0,95.0,0.0,0.0,166.0,1135.0,0.0,1162.0,0.0,1.0,432.0,0.0
7,คันนายาว,627.0,616.0,0.0,0.0,131.0,344.0,25.0,0.0,2.0,59.0,0.0,0.0,4.0,0.0,0.0,172.0,0.0
7,จตุจักร,2798.0,1888.0,0.0,649.0,18.0,1134.0,803.0,6.0,795.0,6.0,143.0,30.0,117.0,0.0,0.0,1755.0,0.0
7,จอมทอง,201.0,167.0,4.0,582.0,149.0,11.0,122.0,0.0,431.0,76.0,1.0,5.0,0.0,1.0,24.0,93.0,1.0
7,ดอนเมือง,826.0,826.0,0.0,0.0,93.0,605.0,450.0,3.0,0.0,105.0,0.0,0.0,0.0,2.0,0.0,336.0,0.0
7,ดินแดง,1427.0,1370.0,0.0,0.0,0.0,861.0,126.0,3.0,24.0,0.0,6.0,47.0,5.0,0.0,0.0,6.0,0.0
7,ดุสิต,833.0,27.0,0.0,0.0,0.0,98.0,81.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,632.0,14.0
7,ตลิ่งชัน,798.0,779.0,0.0,0.0,0.0,148.0,410.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,458.0,0.0
7,ทวีวัฒนา,451.0,326.0,0.0,22.0,0.0,195.0,102.0,1.0,11.0,19.0,1.0,0.0,2.0,0.0,26.0,123.0,0.0
7,ทุ่งครุ,477.0,484.0,0.0,134.0,251.0,0.0,241.0,0.0,93.0,191.0,52.0,0.0,29.0,0.0,38.0,0.0,6.0
7,ธนบุรี,1156.0,217.0,1.0,0.0,0.0,6.0,6.0,0.0,15.0,0.0,218.0,0.0,124.0,0.0,18.0,7.0,0.0
7,บางกอกน้อย,223.0,1.0,0.0,4.0,0.0,719.0,89.0,0.0,0.0,0.0,0.0,1179.0,4.0,470.0,0.0,0.0,1.0
7,บางกอกใหญ่,391.0,409.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,37.0,0.0,52.0,0.0,0.0,82.0,4.0
7,บางกะปิ,1641.0,1333.0,6.0,214.0,0.0,0.0,612.0,5.0,1295.0,1.0,3.0,0.0,1.0,0.0,66.0,782.0,15.0
7,บางขุนเทียน,859.0,943.0,0.0,6.0,199.0,339.0,527.0,1.0,5.0,210.0,36.0,0.0,43.0,0.0,57.0,716.0,0.0
7,บางคอแหลม,798.0,798.0,0.0,0.0,26.0,0.0,574.0,0.0,0.0,32.0,26.0,0.0,17.0,0.0,98.0,9.0,0.0
7,บางซื่อ,1044.0,1035.0,0.0,59.0,0.0,0.0,528.0,0.0,80.0,0.0,8.0,0.0,16.0,11.0,0.0,40.0,0.0
7,บางนา,898.0,851.0,11.0,71.0,16.0,0.0,137.0,4.0,135.0,1.0,6.0,216.0,0.0,0.0,56.0,333.0,0.0
7,บางบอน,601.0,584.0,0.0,236.0,42.0,7.0,198.0,1.0,106.0,77.0,46.0,13.0,76.0,0.0,33.0,61.0,0.0
7,บางพลัด,52.0,0.0,0.0,436.0,1.0,0.0,9.0,0.0,344.0,0.0,288.0,766.0,267.0,80.0,54.0,2.0,1.0
7,บางรัก,945.0,294.0,52.0,0.0,0.0,325.0,1202.0,0.0,0.0,0.0,1067.0,0.0,1069.0,0.0,2.0,27.0,0.0
7,บางเขน,1429.0,1429.0,0.0,0.0,3.0,1067.0,1098.0,13.0,1.0,12.0,0.0,0.0,4.0,0.0,36.0,109.0,0.0
7,บางแค,705.0,402.0,0.0,125.0,48.0,883.0,294.0,3.0,63.0,111.0,246.0,0.0,258.0,0.0,68.0,111.0,1.0
7,บึงกุ่ม,1263.0,1135.0,0.0,7.0,53.0,1238.0,85.0,2.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,ปทุมวัน,959.0,0.0,71.0,0.0,0.0,1255.0,0.0,319.0,0.0,56.0,1006.0,0.0,1146.0,0.0,0.0,5.0,0.0
7,ประเวศ,1645.0,1689.0,2.0,8.0,1.0,745.0,788.0,7.0,128.0,824.0,0.0,0.0,0.0,0.0,184.0,194.0,0.0
7,ป้อมปราบศัตรูพ่าย,211.0,0.0,16.0,0.0,0.0,851.0,0.0,1.0,0.0,0.0,77.0,0.0,87.0,1.0,42.0,8.0,0.0
7,พญาไท,1038.0,1037.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,266.0,0.0,121.0,0.0,0.0,5.0,82.0
7,พระนคร,612.0,72.0,0.0,0.0,0.0,1304.0,0.0,45.0,0.0,0.0,1.0,290.0,5.0,0.0,0.0,42.0,0.0
7,พระโขนง,733.0,733.0,0.0,146.0,4.0,0.0,546.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,ภาษีเจริญ,758.0,329.0,0.0,3.0,9.0,734.0,144.0,0.0,4.0,0.0,28.0,0.0,28.0,3.0,1.0,108.0,0.0
7,มีนบุรี,895.0,896.0,0.0,445.0,1.0,0.0,27.0,1.0,812.0,5.0,34.0,7.0,10.0,0.0,17.0,432.0,7.0
7,ยานนาวา,756.0,300.0,0.0,8.0,31.0,192.0,36.0,0.0,31.0,22.0,6.0,0.0,0.0,0.0,0.0,24.0,1.0
7,ราชเทวี,1206.0,0.0,0.0,0.0,0.0,655.0,0.0,2.0,0.0,0.0,376.0,5.0,378.0,0.0,0.0,338.0,0.0
7,ราษฎร์บูรณะ,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,232.0,499.0,151.0,0.0,5.0,176.0,0.0
7,ลาดกระบัง,943.0,83.0,0.0,0.0,117.0,1.0,117.0,0.0,6.0,40.0,0.0,1216.0,0.0,0.0,139.0,153.0,0.0
7,ลาดพร้าว,1072.0,1079.0,0.0,0.0,33.0,10.0,1049.0,1.0,4.0,32.0,4.0,0.0,23.0,0.0,4.0,0.0,0.0
7,วังทองหลาง,986.0,884.0,0.0,0.0,0.0,109.0,280.0,1.0,43.0,0.0,41.0,20.0,44.0,0.0,0.0,1.0,1.0
7,วัฒนา,1483.0,1475.0,1.0,0.0,0.0,185.0,236.0,1.0,0.0,0.0,411.0,0.0,377.0,0.0,40.0,0.0,0.0
7,สวนหลวง,1396.0,1281.0,0.0,0.0,1.0,0.0,580.0,0.0,286.0,0.0,41.0,0.0,22.0,0.0,4.0,357.0,0.0
7,สะพานสูง,762.0,762.0,2.0,138.0,33.0,96.0,534.0,1.0,454.0,16.0,95.0,0.0,43.0,0.0,26.0,48.0,0.0
7,สัมพันธวงศ์,21.0,38.0,167.0,0.0,98.0,377.0,10.0,1.0,0.0,67.0,248.0,0.0,237.0,0.0,0.0,0.0,0.0
7,สาทร,1117.0,150.0,11.0,0.0,0.0,1038.0,490.0,1.0,0.0,0.0,366.0,0.0,331.0,0.0,0.0,1.0,0.0
7,สายไหม,967.0,967.0,0.0,74.0,25.0,1.0,955.0,16.0,273.0,287.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
7,หนองจอก,84.0,1.0,0.0,970.0,0.0,0.0,0.0,1.0,861.0,2.0,0.0,1110.0,0.0,0.0,8.0,0.0,0.0
7,หนองแขม,1067.0,1002.0,0.0,38.0,73.0,396.0,341.0,1.0,8.0,252.0,33.0,0.0,49.0,0.0,4.0,0.0,3.0
7,หลักสี่,968.0,1010.0,5.0,1.0,231.0,187.0,444.0,1.0,24.0,261.0,42.0,0.0,142.0,0.0,0.0,277.0,0.0
7,ห้วยขวาง,1182.0,848.0,0.0,0.0,0.0,2.0,140.0,0.0,0.0,1.0,241.0,0.0,288.0,0.0,0.0,80.0,0.0
8,คลองสาน,577.0,566.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,335.0,0.0,314.0,0.0,45.0,2.0,0.0
8,คลองสามวา,1232.0,1233.0,0.0,8.0,0.0,0.0,43.0,5.0,11.0,98.0,3.0,0.0,7.0,0.0,0.0,37.0,0.0
8,คลองเตย,1331.0,943.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,136.0,1149.0,0.0,1088.0,0.0,0.0,271.0,0.0
8,คันนายาว,631.0,631.0,0.0,3.0,19.0,322.0,10.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0
8,จตุจักร,2624.0,1694.0,0.0,781.0,0.0,1343.0,238.0,5.0,802.0,4.0,72.0,0.0,52.0,0.0,0.0,1626.0,0.0
8,จอมทอง,255.0,163.0,0.0,507.0,130.0,4.0,152.0,1.0,433.0,73.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0
8,ดอนเมือง,722.0,722.0,1.0,0.0,5.0,575.0,314.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,257.0,5.0
8,ดินแดง,1365.0,1300.0,0.0,0.0,0.0,852.0,0.0,11.0,38.0,0.0,2.0,17.0,0.0,0.0,0.0,10.0,0.0
8,ดุสิต,618.0,5.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,389.0,19.0
8,ตลิ่งชัน,808.0,803.0,0.0,0.0,0.0,128.0,452.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,435.0,0.0
8,ทวีวัฒนา,584.0,351.0,0.0,11.0,0.0,296.0,95.0,3.0,2.0,3.0,6.0,0.0,2.0,0.0,0.0,131.0,0.0
8,ทุ่งครุ,508.0,510.0,0.0,219.0,213.0,0.0,368.0,4.0,149.0,147.0,18.0,0.0,46.0,0.0,0.0,0.0,2.0
8,ธนบุรี,1041.0,234.0,4.0,1.0,0.0,2.0,0.0,1.0,19.0,0.0,120.0,0.0,74.0,0.0,0.0,0.0,0.0
8,บางกอกน้อย,523.0,1.0,0.0,7.0,0.0,736.0,12.0,1.0,0.0,0.0,0.0,1103.0,1.0,409.0,0.0,0.0,0.0
8,บางกอกใหญ่,394.0,404.0,0.0,7.0,0.0,23.0,1.0,0.0,29.0,0.0,6.0,0.0,13.0,0.0,0.0,51.0,14.0
8,บางกะปิ,1597.0,1148.0,23.0,285.0,0.0,0.0,197.0,5.0,1414.0,0.0,3.0,0.0,5.0,0.0,0.0,832.0,29.0
8,บางขุนเทียน,699.0,798.0,0.0,5.0,168.0,245.0,482.0,4.0,3.0,125.0,43.0,0.0,43.0,0.0,25.0,568.0,0.0
8,บางคอแหลม,741.0,741.0,0.0,0.0,17.0,0.0,422.0,0.0,0.0,6.0,9.0,0.0,3.0,0.0,24.0,0.0,0.0
8,บางซื่อ,1041.0,1039.0,0.0,81.0,0.0,0.0,413.0,2.0,114.0,0.0,14.0,0.0,18.0,174.0,0.0,83.0,0.0
8,บางนา,779.0,726.0,0.0,105.0,8.0,4.0,84.0,6.0,215.0,0.0,13.0,135.0,6.0,0.0,14.0,264.0,0.0
8,บางบอน,685.0,673.0,0.0,272.0,15.0,15.0,204.0,1.0,99.0,0.0,3.0,4.0,25.0,0.0,2.0,55.0,0.0
8,บางพลัด,197.0,0.0,0.0,408.0,0.0,0.0,8.0,0.0,336.0,0.0,179.0,739.0,209.0,46.0,0.0,14.0,1.0
8,บางรัก,1085.0,114.0,35.0,0.0,0.0,562.0,984.0,2.0,0.0,0.0,767.0,0.0,862.0,0.0,0.0,13.0,0.0
8,บางเขน,1434.0,1434.0,0.0,0.0,0.0,1076.0,881.0,1.0,8.0,2.0,0.0,0.0,4.0,26.0,0.0,93.0,1.0
8,บางแค,765.0,408.0,0.0,117.0,39.0,822.0,261.0,0.0,52.0,79.0,230.0,0.0,270.0,0.0,26.0,152.0,0.0
8,บึงกุ่ม,1130.0,1002.0,1.0,13.0,59.0,1104.0,18.0,4.0,19.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ปทุมวัน,1341.0,0.0,29.0,0.0,0.0,1236.0,0.0,314.0,0.0,35.0,829.0,0.0,842.0,0.0,0.0,0.0,0.0
8,ประเวศ,1461.0,1509.0,0.0,11.0,0.0,721.0,424.0,8.0,162.0,816.0,0.0,0.0,0.0,0.0,64.0,104.0,0.0
8,ป้อมปราบศัตรูพ่าย,145.0,0.0,4.0,0.0,0.0,1124.0,0.0,0.0,0.0,0.0,48.0,0.0,40.0,6.0,79.0,6.0,0.0
8,พญาไท,1078.0,1077.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55.0,0.0,77.0,0.0,0.0,0.0,13.0
8,พระนคร,1100.0,66.0,0.0,0.0,0.0,1266.0,0.0,26.0,0.0,0.0,0.0,214.0,3.0,0.0,0.0,21.0,0.0
8,พระโขนง,719.0,719.0,0.0,331.0,2.0,0.0,408.0,2.0,381.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8,ภาษีเจริญ,836.0,270.0,0.0,5.0,0.0,780.0,76.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,129.0,0.0
8,มีนบุรี,967.0,967.0,0.0,467.0,0.0,0.0,2.0,1.0,938.0,15.0,42.0,10.0,65.0,5.0,0.0,418.0,20.0
8,ยานนาวา,700.0,291.0,0.0,0.0,45.0,190.0,0.0,1.0,6.0,35.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0
8,ราชเทวี,1232.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,451.0,2.0,439.0,0.0,0.0,313.0,0.0
8,ราษฎร์บูรณะ,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,513.0,51.0,2.0,0.0,120.0,0.0
8,ลาดกระบัง,852.0,68.0,0.0,26.0,41.0,15.0,22.0,6.0,22.0,41.0,0.0,1279.0,0.0,0.0,132.0,141.0,0.0
8,ลาดพร้าว,1188.0,1188.0,11.0,0.0,4.0,4.0,1174.0,1.0,9.0,7.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0
8,วังทองหลาง,1034.0,914.0,0.0,7.0,0.0,133.0,95.0,1.0,146.0,0.0,68.0,0.0,66.0,0.0,0.0,7.0,5.0
8,วัฒนา,1713.0,1687.0,0.0,0.0,0.0,410.0,7.0,1.0,0.0,0.0,435.0,0.0,402.0,0.0,0.0,0.0,1.0
8,สวนหลวง,1181.0,1026.0,0.0,1.0,2.0,0.0,115.0,1.0,354.0,0.0,56.0,0.0,25.0,0.0,0.0,308.0,0.0
8,สะพานสูง,821.0,821.0,4.0,173.0,35.0,67.0,487.0,1.0,537.0,36.0,116.0,0.0,80.0,0.0,0.0,155.0,0.0
8,สัมพันธวงศ์,20.0,15.0,76.0,0.0,71.0,382.0,24.0,0.0,0.0,31.0,94.0,0.0,90.0,0.0,0.0,0.0,0.0
8,สาทร,945.0,99.0,15.0,0.0,0.0,830.0,89.0,1.0,0.0,0.0,74.0,0.0,94.0,0.0,0.0,0.0,0.0
8,สายไหม,919.0,625.0,0.0,193.0,15.0,1.0,913.0,12.0,339.0,235.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0
8,หนองจอก,105.0,0.0,0.0,1072.0,0.0,0.0,2.0,1.0,795.0,0.0,0.0,1203.0,0.0,0.0,5.0,0.0,0.0
8,หนองแขม,683.0,548.0,0.0,7.0,40.0,354.0,112.0,2.0,1.0,51.0,38.0,0.0,46.0,0.0,6.0,0.0,0.0
8,หลักสี่,852.0,861.0,10.0,3.0,68.0,305.0,107.0,3.0,21.0,43.0,31.0,0.0,61.0,0.0,1.0,213.0,0.0
8,ห้วยขวาง,1310.0,894.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,207.0,0.0,201.0,0.0,0.0,88.0,1.0
9,คลองสาน,562.0,562.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,176.0,0.0,207.0,2.0,66.0,0.0,0.0
9,คลองสามวา,1087.0,1088.0,0.0,45.0,0.0,18.0,32.0,2.0,12.0,62.0,7.0,0.0,5.0,0.0,2.0,81.0,0.0
9,คลองเตย,1554.0,1233.0,0.0,0.0,0.0,289.0,179.0,0.0,0.0,87.0,948.0,0.0,939.0,0.0,0.0,218.0,0.0
9,คันนายาว,503.0,503.0,0.0,0.0,25.0,127.0,19.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,283.0,0.0
9,จตุจักร,2678.0,1684.0,0.0,586.0,2.0,1421.0,229.0,2.0,654.0,0.0,62.0,2.0,53.0,0.0,2.0,1542.0,0.0
9,จอมทอง,441.0,293.0,8.0,359.0,113.0,0.0,300.0,1.0,180.0,13.0,0.0,12.0,0.0,0.0,0.0,23.0,3.0
9,ดอนเมือง,767.0,767.0,1.0,0.0,14.0,738.0,116.0,1.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0
9,ดินแดง,1292.0,1260.0,0.0,0.0,0.0,550.0,50.0,2.0,13.0,0.0,0.0,22.0,0.0,0.0,0.0,7.0,0.0
9,ดุสิต,682.0,90.0,0.0,0.0,0.0,74.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,33.0
9,ตลิ่งชัน,997.0,991.0,0.0,0.0,0.0,129.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0
9,ทวีวัฒนา,567.0,390.0,0.0,1.0,0.0,194.0,221.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,150.0,0.0
9,ทุ่งครุ,533.0,535.0,0.0,124.0,202.0,0.0,335.0,3.0,46.0,148.0,28.0,0.0,39.0,0.0,0.0,0.0,0.0
9,ธนบุรี,1005.0,376.0,0.0,0.0,0.0,7.0,31.0,1.0,1.0,0.0,40.0,0.0,39.0,0.0,0.0,0.0,0.0
9,บางกอกน้อย,729.0,2.0,0.0,8.0,0.0,501.0,54.0,0.0,0.0,0.0,0.0,1091.0,0.0,335.0,0.0,0.0,0.0
9,บางกอกใหญ่,391.0,391.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,18.0
9,บางกะปิ,1601.0,1261.0,4.0,155.0,13.0,0.0,573.0,1.0,1280.0,11.0,4.0,0.0,3.0,0.0,0.0,633.0,29.0
9,บางขุนเทียน,898.0,936.0,3.0,7.0,168.0,151.0,451.0,13.0,8.0,167.0,44.0,0.0,45.0,0.0,18.0,583.0,0.0
9,บางคอแหลม,756.0,758.0,0.0,0.0,19.0,0.0,344.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,5.0,0.0,0.0
9,บางซื่อ,1027.0,1024.0,0.0,36.0,0.0,0.0,714.0,1.0,95.0,0.0,2.0,0.0,0.0,173.0,0.0,54.0,0.0
9,บางนา,962.0,928.0,1.0,42.0,15.0,0.0,468.0,5.0,15.0,0.0,8.0,50.0,0.0,0.0,4.0,240.0,0.0
9,บางบอน,589.0,565.0,0.0,159.0,12.0,3.0,201.0,2.0,34.0,2.0,6.0,14.0,66.0,0.0,0.0,53.0,0.0
9,บางพลัด,335.0,0.0,0.0,380.0,0.0,0.0,24.0,2.0,329.0,0.0,89.0,711.0,135.0,103.0,0.0,7.0,0.0
9,บางรัก,1260.0,451.0,34.0,0.0,0.0,282.0,1107.0,0.0,0.0,0.0,621.0,0.0,766.0,7.0,0.0,1.0,0.0
9,บางเขน,1397.0,1397.0,0.0,2.0,0.0,1180.0,761.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,10.0
9,บางแค,1052.0,589.0,0.0,75.0,34.0,419.0,484.0,2.0,44.0,75.0,153.0,0.0,193.0,0.0,30.0,106.0,2.0
9,บึงกุ่ม,990.0,986.0,0.0,0.0,43.0,936.0,42.0,12.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0
9,ปทุมวัน,1805.0,4.0,127.0,0.0,0.0,1244.0,14.0,348.0,0.0,63.0,768.0,0.0,700.0,0.0,0.0,2.0,0.0
9,ประเวศ,1624.0,1710.0,0.0,11.0,0.0,778.0,911.0,3.0,138.0,671.0,0.0,0.0,0.0,0.0,75.0,108.0,1.0
9,ป้อมปราบศัตรูพ่าย,214.0,0.0,3.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0,4.0,34.0,14.0,0.0
9,พญาไท,1054.0,1054.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
9,พระนคร,975.0,203.0,1.0,0.0,0.0,1158.0,0.0,53.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,6.0,0.0
9,พระโขนง,846.0,846.0,0.0,174.0,5.0,0.0,676.0,0.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9,ภาษีเจริญ,860.0,634.0,0.0,1.0,2.0,563.0,239.0,2.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,92.0,0.0
9,มีนบุรี,834.0,834.0,0.0,444.0,0.0,0.0,32.0,0.0,788.0,0.0,3.0,2.0,8.0,3.0,0.0,387.0,22.0
9,ยานนาวา,852.0,349.0,0.0,0.0,39.0,302.0,43.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
9,ราชเทวี,1224.0,0.0,0.0,17.0,0.0,168.0,0.0,0.0,8.0,0.0,412.0,0.0,390.0,0.0,0.0,257.0,0.0
9,ราษฎร์บูรณะ,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,39.0,495.0,51.0,1.0,0.0,162.0,0.0
9,ลาดกระบัง,875.0,79.0,0.0,0.0,27.0,10.0,24.0,3.0,0.0,11.0,1.0,1118.0,3.0,0.0,158.0,102.0,0.0
9,ลาดพร้าว,1118.0,1119.0,4.0,0.0,35.0,28.0,1068.0,2.0,14.0,15.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
9,วังทองหลาง,965.0,902.0,3.0,14.0,0.0,74.0,349.0,1.0,99.0,0.0,28.0,0.0,31.0,30.0,0.0,0.0,11.0
9,วัฒนา,1547.0,1526.0,0.0,0.0,0.0,56.0,139.0,2.0,0.0,0.0,369.0,0.0,311.0,0.0,0.0,0.0,0.0
9,สวนหลวง,1187.0,1075.0,0.0,0.0,3.0,0.0,408.0,1.0,298.0,0.0,75.0,0.0,43.0,0.0,0.0,309.0,0.0
9,สะพานสูง,804.0,804.0,7.0,88.0,6.0,67.0,554.0,0.0,414.0,5.0,124.0,0.0,103.0,0.0,0.0,153.0,0.0
9,สัมพันธวงศ์,44.0,66.0,82.0,0.0,69.0,239.0,51.0,0.0,0.0,52.0,76.0,0.0,84.0,0.0,0.0,2.0,0.0
9,สาทร,1035.0,389.0,1.0,0.0,0.0,857.0,372.0,0.0,0.0,0.0,36.0,0.0,61.0,0.0,0.0,0.0,0.0
9,สายไหม,815.0,574.0,1.0,84.0,33.0,0.0,811.0,5.0,211.0,216.0,0.0,0.0,1.0,5.0,0.0,29.0,0.0
9,หนองจอก,127.0,3.0,0.0,1175.0,0.0,0.0,40.0,0.0,932.0,0.0,0.0,1331.0,0.0,0.0,0.0,0.0,0.0
9,หนองแขม,706.0,597.0,0.0,0.0,34.0,307.0,191.0,4.0,0.0,17.0,32.0,0.0,52.0,0.0,8.0,0.0,1.0
9,หลักสี่,759.0,768.0,0.0,4.0,40.0,254.0,278.0,0.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0
9,ห้วยขวาง,1164.0,786.0,0.0,0.0,0.0,2.0,154.0,1.0,0.0,0.0,110.0,0.0,76.0,0.0,0.0,22.0,13.0
